,修課學年,修課學期,學號_id,姓名_id,學院名稱,系所名稱,班級名稱,授課班級碼,授課班級,課號,課程編碼,課程名稱,教師員編,授課教師,課程類別,必選修別,學分數,選課狀況
185,111,1,30.0,687.0,電資學院,電子工程系,電子四乙,2679,電資二,305524,3602001,工程數學(一),11271,李士修,▲,必,3.0,
186,111,1,30.0,687.0,電資學院,電子工程系,電子四乙,2418,材資四甲,308772,3302034,電工原理,11126,王錫九,★,選,3.0,
187,111,1,30.0,687.0,電資學院,電子工程系,電子四乙,2805,資財一甲,310176,AB01026,金融常識與職業道德,24473,楊士奇,★,選,3.0,
188,111,1,30.0,687.0,電資學院,電子工程系,電子四乙,2646,博雅課程(一),309973,1410145,智慧財產權,10448,陳慧貞,△,必,2.0,
189,111,1,30.0,687.0,電資學院,電子工程系,電子四乙,2396,國際觀培養(大),309743,AA04001,國際觀培養:印尼文化與語言,24029,王麗蘭,★,選,2.0,
190,111,1,31.0,470.0,電資學院,電子工程系,電子四乙,78,教育學程,308868,0463038,電機與電子群教材教法,23938,陳弘哲,▲,必,2.0,
191,111,1,31.0,470.0,電資學院,電子工程系,電子四乙,78,教育學程,308862,0462102,課程設計與教學,12142,傅遠智,▲,必,2.0,
192,111,1,31.0,470.0,電資學院,電子工程系,電子四乙,2541,電子三乙,304812,3603068,電磁波,10605,余政杰,★,選,3.0,
193,111,1,31.0,470.0,電資學院,電子工程系,電子四乙,2540,電子三甲,304812,3603068,電磁波,10605,余政杰,★,選,3.0,
194,111,1,31.0,470.0,電資學院,電子工程系,電子四乙,2789,電子一乙,305845,1400102,大學入門與工程倫理,11232,邱弘緯,△,必,1.0,
195,111,1,31.0,470.0,電資學院,電子工程系,電子四乙,78,教育學程,308858,0460003,教育服務學習,11430,楊心怡,▲,必,2.0,
196,111,1,31.0,470.0,電資學院,電子工程系,電子四乙,78,教育學程,308858,0460003,教育服務學習,11786,林志哲,▲,必,2.0,
197,111,1,32.0,1118.0,電資學院,電機工程系,電機四丙,2414,電機四丙,303809,3114703,實務專題(二),11292,馬尚智,▲,必,2.0,
198,111,1,32.0,1118.0,電資學院,電機工程系,電機四丙,2655,電機二甲,305170,3102082,工程數學(一),10940,曾傳蘆,▲,必,3.0,
199,111,1,32.0,1118.0,電資學院,電機工程系,電機四丙,1678,校院級課程(大),310394,1400029,校外實習,,,△,必,2.0,
200,111,1,32.0,1118.0,電資學院,電機工程系,電機四丙,2549,經管三,309794,5703110,創業講座—創業是一場馬拉松,11429,吳斯偉,★,選,1.0,
201,111,1,32.0,1118.0,電資學院,電機工程系,電機四丙,2441,資財四甲,309554,AB03004,電子商務,24147,林永青,★,選,3.0,
202,111,1,32.0,1118.0,電資學院,電機工程系,電機四丙,2414,電機四丙,303809,3114703,實務專題(二),11007,張文中,▲,必,2.0,
203,111,1,32.0,1118.0,電資學院,電機工程系,電機四丙,2397,創新創業(大),309794,5703110,創業講座—創業是一場馬拉松,11429,吳斯偉,★,選,1.0,
204,111,1,33.0,71.0,電資學院,資訊工程系,資工四,2559,互動三,305101,AC03001,使用者經驗,11334,陳圳卿,▲,必,2.0,
205,111,1,33.0,71.0,電資學院,資訊工程系,資工四,2806,互動一,306129,AC11001,故事板與角色設計,23680,吳國禎,▲,必,3.0,
206,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2670,工設二,309061,3842009,速寫（一）,24049,邱彥凱,★,選,2.0,
207,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2544,工設三,309061,3842009,速寫（一）,24049,邱彥凱,★,選,2.0,
208,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2670,工設二,305386,3812001,產品設計,20781,董正勇,▲,必,4.0,
209,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2670,工設二,305386,3812001,產品設計,24290,吳昌熾,▲,必,4.0,
210,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2792,工設一,308978,C300001,設計實作,20184,莊慶昌,▲,必,1.0,
211,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2670,工設二,305387,3812002,製造程序,11463,范政揆,▲,必,2.0,
212,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2670,工設二,305386,3812001,產品設計,12345,郭若妤,▲,必,4.0,
213,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2670,工設二,308981,3833025,數位表現技法(一),11788,黃孟帆,★,選,2.0,
214,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2427,工設四,309061,3842009,速寫（一）,24049,邱彥凱,★,選,2.0,
215,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2670,工設二,305392,3832018,設計表現技法(二),20761,呂豪文,▲,必,1.0,
216,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2670,工設二,305386,3812001,產品設計,11004,王鴻祥,▲,必,4.0,
217,111,1,34.0,784.0,電資學院,資訊工程系,資工四,2670,工設二,305385,3804002,行銷學,21804,陳朝福,▲,必,2.0,
218,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11107,劉傳銘,▲,必,2.0,
219,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),12384,張世豪,▲,必,2.0,
220,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2676,資工二,305478,5901206,物件導向程式設計,12238,陳碩漢,▲,必,3.0,
221,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2676,資工二,308846,5902301,數據通訊系統概論,12386,陳香君,★,選,3.0,
222,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11106,劉建宏,▲,必,2.0,
223,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),12095,白敦文,▲,必,2.0,
224,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2798,資工一,305991,5901202,計算機概論,11634,江佩穎,▲,必,3.0,
225,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
226,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2676,資工二,305477,5901205,線性代數,10709,楊士萱,▲,必,3.0,
227,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
228,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11324,謝東儒,▲,必,2.0,
229,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11247,郭忠義,▲,必,2.0,
230,111,1,35.0,1096.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11297,王正豪,▲,必,2.0,
231,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11324,謝東儒,▲,必,2.0,
232,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11106,劉建宏,▲,必,2.0,
233,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),12384,張世豪,▲,必,2.0,
234,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2550,資工三,309071,5904136,網路安全,12387,孫勤昱,★,選,3.0,
235,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2676,資工二,305478,5901206,物件導向程式設計,12238,陳碩漢,▲,必,3.0,
236,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11297,王正豪,▲,必,2.0,
237,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2647,博雅課程(二),309979,1411002,文學概論,10375,葉惠蘭,△,必,2.0,撤選
238,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2676,資工二,308846,5902301,數據通訊系統概論,12386,陳香君,★,選,3.0,
239,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
240,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),12095,白敦文,▲,必,2.0,
241,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
242,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
243,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2676,資工二,305477,5901205,線性代數,10709,楊士萱,▲,必,3.0,
244,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11247,郭忠義,▲,必,2.0,
245,111,1,36.0,964.0,電資學院,資訊工程系,資工四,2433,資工四,304272,5904202,實務專題(三),11107,劉傳銘,▲,必,2.0,
246,111,1,37.0,1061.0,電資學院,資訊工程系,資工四,2676,資工二,308846,5902301,數據通訊系統概論,12386,陳香君,★,選,3.0,
247,111,1,38.0,1143.0,電資學院,資訊工程系,資工四,2036,體育專項(九),309607,1001002,體育,11550,陳東韋,△,必,0.0,
248,111,1,39.0,1602.0,電資學院,資訊工程系,資工四,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
249,111,1,39.0,1602.0,電資學院,資訊工程系,資工四,2798,資工一,305994,5901212,物理,11495,施坤龍,▲,必,3.0,
250,111,1,39.0,1602.0,電資學院,資訊工程系,資工四,2676,資工二,305478,5901206,物件導向程式設計,12238,陳碩漢,▲,必,3.0,
251,111,1,39.0,1602.0,電資學院,資訊工程系,資工四,2433,資工四,314949,5904346,校外實務實習(一),,,★,選,3.0,
252,111,1,39.0,1602.0,電資學院,資訊工程系,資工四,2676,資工二,305477,5901205,線性代數,10709,楊士萱,▲,必,3.0,
253,111,1,39.0,1602.0,電資學院,資訊工程系,資工四,2280,外籍學生專班課程,309088,1401036,微積分及演習,24243,陳琬萍,▲,必,3.0,
254,111,1,39.0,1602.0,電資學院,資訊工程系,資工四,2798,資工一,305992,5901207,數位邏輯設計,10665,尤信程,▲,必,3.0,
255,111,1,40.0,1126.0,電資學院,資訊工程系,資工四,2676,資工二,305478,5901206,物件導向程式設計,12238,陳碩漢,▲,必,3.0,
256,111,1,40.0,1126.0,電資學院,資訊工程系,資工四,2550,資工三,305018,5903210,專題討論,10772,吳和庭,▲,必,1.0,
257,111,1,40.0,1126.0,電資學院,資訊工程系,資工四,2550,資工三,309071,5904136,網路安全,12387,孫勤昱,★,選,3.0,
258,111,1,40.0,1126.0,電資學院,資訊工程系,資工四,2550,資工三,305016,5903203,計算機網路,10772,吳和庭,▲,必,3.0,
259,111,1,40.0,1126.0,電資學院,資訊工程系,資工四,1212,科技法律學程,310057,9100145,行政法,23437,吳天雲,▲,必,2.0,
260,111,1,40.0,1126.0,電資學院,資訊工程系,資工四,2676,資工二,305479,5902201,資料結構,11107,劉傳銘,▲,必,3.0,
261,111,1,41.0,503.0,電資學院,資訊工程系,資工四,2676,資工二,308846,5902301,數據通訊系統概論,12386,陳香君,★,選,3.0,撤選
262,111,1,41.0,503.0,電資學院,資訊工程系,資工四,1212,科技法律學程,310057,9100145,行政法,23437,吳天雲,▲,必,2.0,
263,111,1,41.0,503.0,電資學院,資訊工程系,資工四,2433,資工四,314949,5904346,校外實務實習(一),,,★,選,3.0,
264,111,1,41.0,503.0,電資學院,資訊工程系,資工四,2433,資工四,309040,5904347,演算法分析與設計,11107,劉傳銘,★,選,3.0,
265,111,1,41.0,503.0,電資學院,資訊工程系,資工四,2676,資工二,305478,5901206,物件導向程式設計,12238,陳碩漢,▲,必,3.0,
266,111,1,41.0,503.0,電資學院,資訊工程系,資工四,2798,資工一,305993,5901209,計算機程式設計(一),11247,郭忠義,▲,必,3.0,
267,111,1,42.0,142.0,電資學院,光電工程系,光電四,2666,電子二甲,305327,3602007,電子學(一),11391,王多柏,▲,必,3.0,
268,111,1,42.0,142.0,電資學院,光電工程系,光電四,2551,光電三,305035,6503003,電子學(二),10939,王子建,▲,必,3.0,
269,111,1,43.0,752.0,電資學院,光電工程系,光電四,2551,光電三,305034,6503002,近代物理,10366,蔡淑雲,▲,必,3.0,
270,111,1,44.0,1289.0,電資學院,光電工程系,光電四,2883,博雅課程(十),310078,1416021,病毒學概論,23992,李立緯,△,必,2.0,
271,111,1,44.0,1289.0,電資學院,光電工程系,光電四,2434,光電四,314947,1400029,校外實習,,,△,必,2.0,撤選
272,111,1,45.0,1350.0,電資學院,光電工程系,光電四,2782,化工一丙,307489,1400038,英文溝通與應用(一),24006,司潔妮,△,必,2.0,
273,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2413,電機四乙,303779,3114703,實務專題(二),12083,林鈞陶,▲,必,2.0,
274,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2413,電機四乙,303779,3114703,實務專題(二),10473,曾國雄,▲,必,2.0,
275,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2764,博雅課程(八),310020,1410068,人際關係,12379,楊梵妤,△,必,2.0,
276,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2413,電機四乙,303786,3104092,控制系統實習,11438,李俊賢,★,選,1.0,
277,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2656,電機二乙,305183,3102082,工程數學(一),10461,陳文學,▲,必,3.0,
278,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2531,電機三丙,304578,3103064,訊號與系統,10661,呂振森,▲,必,3.0,
279,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2413,電機四乙,303779,3114703,實務專題(二),11009,宋國明,▲,必,2.0,
280,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2413,電機四乙,303779,3114703,實務專題(二),11438,李俊賢,▲,必,2.0,
281,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2656,電機二乙,305182,3102081,電子學(一),10499,于治平,▲,必,3.0,
282,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2531,電機三丙,304580,3103011,電力系統(一),10505,張朝陽,★,選,3.0,
283,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2656,電機二乙,305181,3101082,電路學(一),11162,胡國英,▲,必,3.0,
284,111,1,46.0,1622.0,電資學院,電機工程系,電機四乙,2413,電機四乙,303779,3114703,實務專題(二),10499,于治平,▲,必,2.0,
285,111,1,47.0,1623.0,電資學院,電資學士班,電資四,2038,專業職場英文銜接計畫,309690,1400505,職場英文溝通,12004,陳昭伶,☆,選,2.0,
286,111,1,48.0,1152.0,電資學院,電資學士班,電資四,2433,資工四,314949,5904346,校外實務實習(一),,,★,選,3.0,
287,111,1,49.0,198.0,電資學院,電資學士班,電資四,2647,博雅課程(二),309982,1416004,生命科學概論,23992,李立緯,△,必,2.0,
288,111,1,49.0,198.0,電資學院,電資學士班,電資四,2038,專業職場英文銜接計畫,309690,1400505,職場英文溝通,12004,陳昭伶,☆,選,2.0,
289,111,1,50.0,78.0,電資學院,電資學士班,電資四,2684,資財二甲,305569,AB02008,投資學,11403,林淑玲,▲,必,3.0,
290,111,1,50.0,78.0,電資學院,電資學士班,電資四,2684,資財二甲,305569,AB02008,投資學,24176,吳聲昌,▲,必,3.0,
291,111,1,51.0,743.0,電資學院,電資學院外國學生專班,電資外生四,1345,特殊學生專班課程,310475,3203105,奈米材料與科技,11727,林律吟,★,選,3.0,
292,111,1,51.0,743.0,電資學院,電資學院外國學生專班,電資外生四,2634,訓四子三,309328,3602050,資料結構,24248,蕭榮修,★,選,3.0,
293,111,1,51.0,743.0,電資學院,電資學院外國學生專班,電資外生四,2513,訓四子四,309306,3603054,線性代數,12376,郭宏源,★,選,3.0,
294,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303749,3114703,實務專題(二),10736,賴炎生,▲,必,2.0,
295,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2414,電機四丙,308806,3104130,機器學習基礎,12356,劉俊麟,★,選,3.0,
296,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2413,電機四乙,308806,3104130,機器學習基礎,12356,劉俊麟,★,選,3.0,
297,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2412,電機四甲,308809,3104104,機器人與自動化應用,11007,張文中,★,選,3.0,
298,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303749,3114703,實務專題(二),11611,劉邦榮,▲,必,2.0,
299,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303749,3114703,實務專題(二),11008,王永鐘,▲,必,2.0,
300,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2412,電機四甲,308806,3104130,機器學習基礎,12356,劉俊麟,★,選,3.0,
301,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2414,電機四丙,308809,3104104,機器人與自動化應用,11007,張文中,★,選,3.0,
302,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303749,3114703,實務專題(二),10940,曾傳蘆,▲,必,2.0,
303,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303756,3104092,控制系統實習,11551,黃正民,★,選,1.0,
304,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303749,3114703,實務專題(二),11980,林子喬,▲,必,2.0,
305,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2413,電機四乙,308809,3104104,機器人與自動化應用,11007,張文中,★,選,3.0,
306,111,1,52.0,394.0,電資學院,電機工程系,電機四甲,2441,資財四甲,309554,AB03004,電子商務,24147,林永青,★,選,3.0,
307,111,1,53.0,1155.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303749,3114703,實務專題(二),11611,劉邦榮,▲,必,2.0,
308,111,1,53.0,1155.0,電資學院,電機工程系,電機四甲,2885,博雅課程(十二),310089,1412019,歷史名著選讀,24095,劉夏如,△,必,2.0,
309,111,1,53.0,1155.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303749,3114703,實務專題(二),10736,賴炎生,▲,必,2.0,
310,111,1,53.0,1155.0,電資學院,電機工程系,電機四甲,2777,電機一甲,305656,1401041,物理,11067,洪魏寬,▲,必,3.0,
311,111,1,53.0,1155.0,電資學院,電機工程系,電機四甲,2779,電機一丙,305687,1401039,微積分及演練,12287,羅仁傑,▲,必,3.0,
312,111,1,53.0,1155.0,電資學院,電機工程系,電機四甲,2805,資財一甲,310176,AB01026,金融常識與職業道德,24473,楊士奇,★,選,3.0,
313,111,1,53.0,1155.0,電資學院,電機工程系,電機四甲,2413,電機四乙,303786,3104092,控制系統實習,11438,李俊賢,★,選,1.0,
314,111,1,53.0,1155.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303749,3114703,實務專題(二),11008,王永鐘,▲,必,2.0,
315,111,1,53.0,1155.0,電資學院,電機工程系,電機四甲,2412,電機四甲,303749,3114703,實務專題(二),11980,林子喬,▲,必,2.0,
